PROJECT_ID,REPORT_MONTH,COST_OVERRUN_PCT,SCHEDULE_CHANGE_DAYS,DELAY_INDICATOR
618552.0,JULY,23.509265802010436,735.0,1
618553.0,APRIL,8.019882625676162,368.0,1
618553.0,MAY,8.019882625676162,370.0,1
618554.0,APRIL,-10.426949935172754,728.0,1
618554.0,MAY,-10.426949935172754,730.0,1
618554.0,JUNE,-10.426949935172754,730.0,1
618554.0,JULY,-10.426949935172754,730.0,1
618556.0,APRIL,0.0,3.0,1
618556.0,MAY,0.0,3.0,1
618556.0,JUNE,0.0,4.0,1
618556.0,JULY,0.0,5.0,1
618557.0,APRIL,-11.581186708251506,1.0,1
618557.0,MAY,-11.581186708251506,1.0,1
618557.0,JUNE,-11.581186708251506,1.0,1
618557.0,JULY,-11.581186708251506,3.0,1
618558.0,APRIL,-5.475724497378313,371.0,1
618558.0,MAY,-5.475724497378313,371.0,1
618558.0,JUNE,-5.475724497378313,732.0,1
618559.0,APRIL,1.280846739401389,728.0,1
618559.0,MAY,1.280846739401389,728.0,1
618559.0,JUNE,1.280846739401389,736.0,1
618560.0,APRIL,-2.6127257284242567,,0
618560.0,MAY,-2.6127257284242567,,0
618560.0,JUNE,-2.6127257284242567,731.0,1
618561.0,APRIL,-19.215681941236916,0.0,0
618561.0,MAY,-19.215681941236916,0.0,0
618561.0,JUNE,-19.215681941236916,0.0,0
618561.0,JULY,-19.215681941236916,0.0,0
618562.0,APRIL,-48.96373056994819,,0
618562.0,MAY,-48.96373056994819,,0
618563.0,APRIL,0.0,1464.0,1
618563.0,MAY,0.0,1464.0,1
618563.0,JUNE,0.0,1465.0,1
618563.0,JULY,0.0,1466.0,1
618564.0,APRIL,-97.78987745855217,719.0,1
618564.0,MAY,-97.78987745855217,721.0,1
618564.0,JUNE,-97.78987745855217,721.0,1
618564.0,JULY,-97.78987745855217,721.0,1
618565.0,APRIL,-46.5989172760946,5.0,1
618565.0,MAY,-46.5989172760946,5.0,1
618566.0,APRIL,-36.95782125452132,365.0,1
618566.0,MAY,-36.95782125452132,365.0,1
618566.0,JUNE,-36.95782125452132,365.0,1
618566.0,JULY,-36.95782125452132,365.0,1
618567.0,APRIL,-19.878654983532375,0.0,0
618567.0,MAY,-19.878654983532375,0.0,0
618567.0,JUNE,-19.878654983532375,0.0,0
618567.0,JULY,-19.878654983532375,0.0,0
618568.0,APRIL,-21.961883099251125,0.0,0
618568.0,MAY,-21.961883099251125,0.0,0
618568.0,JUNE,-21.961883099251125,0.0,0
618568.0,JULY,-21.961883099251125,0.0,0
618569.0,APRIL,70.57843370626041,742.0,1
618569.0,MAY,70.57843370626041,1097.0,1
618569.0,JUNE,70.57843370626041,1097.0,1
618570.0,APRIL,-23.543324016340573,727.0,1
618570.0,MAY,-23.543324016340573,727.0,1
618571.0,APRIL,41.35533553355336,360.0,1
618571.0,MAY,41.35533553355336,363.0,1
618571.0,JUNE,41.35533553355336,363.0,1
618571.0,JULY,41.35533553355336,365.0,1
618572.0,APRIL,-1.2806864737572266,0.0,0
618572.0,MAY,-1.2806864737572266,0.0,0
618572.0,JUNE,-1.2806864737572266,0.0,0
618572.0,JULY,-1.2806864737572266,0.0,0
618574.0,APRIL,-47.08104659987023,0.0,0
618574.0,MAY,-47.08104659987023,0.0,0
618574.0,JUNE,-47.08104659987023,0.0,0
618574.0,JULY,-47.08104659987023,0.0,0
618576.0,APRIL,-8.983081032947462,,0
618576.0,MAY,-8.983081032947462,,0
618577.0,APRIL,3.1464012278638784,2186.0,1
618577.0,MAY,3.1464012278638784,2187.0,1
618577.0,JUNE,3.1464012278638784,1455.0,1
618578.0,APRIL,71.06934525432045,729.0,1
618578.0,MAY,71.06934525432045,730.0,1
618579.0,APRIL,17.026117926394935,1824.0,1
618579.0,MAY,17.026117926394935,1825.0,1
618579.0,JUNE,17.026117926394935,1826.0,1
618579.0,JULY,17.026117926394935,1827.0,1
618580.0,APRIL,53.48738738032323,1459.0,1
618580.0,MAY,53.48738738032323,1460.0,1
618580.0,JUNE,53.48738738032323,1461.0,1
618580.0,JULY,53.48738738032323,1461.0,1
618581.0,APRIL,4.062551571471664,728.0,1
618581.0,MAY,4.062551571471664,728.0,1
618581.0,JUNE,4.062551571471664,1087.0,1
618581.0,JULY,0.0,1087.0,1
618582.0,APRIL,0.0,,0
618582.0,MAY,0.0,,0
618583.0,APRIL,0.0,4.0,1
618583.0,MAY,0.0,4.0,1
618584.0,APRIL,-11.142038137177526,0.0,0
618584.0,MAY,-11.142038137177526,0.0,0
618584.0,JUNE,-11.142038137177526,0.0,0
618584.0,JULY,-11.142038137177526,0.0,0
618585.0,APRIL,-16.11450176793903,7.0,1
618585.0,MAY,-16.11450176793903,7.0,1
618585.0,JUNE,-16.11450176793903,7.0,1
618585.0,JULY,-16.11450176793903,7.0,1
618586.0,APRIL,-42.05196640238638,0.0,0
618586.0,MAY,-42.05196640238638,2.0,1
618586.0,JUNE,-42.05196640238638,2.0,1
618586.0,JULY,-42.05196640238638,2.0,1
618588.0,APRIL,-13.201540056271286,1090.0,1
618588.0,MAY,-13.201540056271286,1091.0,1
618588.0,JUNE,-13.201540056271286,1092.0,1
618588.0,JULY,-13.201540056271286,1093.0,1
618589.0,APRIL,-9.36925601750547,363.0,1
618589.0,MAY,-9.36925601750547,726.0,1
618589.0,JUNE,-9.36925601750547,726.0,1
618589.0,JULY,-9.36925601750547,726.0,1
618590.0,APRIL,-20.262902649446122,372.0,1
618590.0,MAY,-20.262902649446122,728.0,1
618590.0,JUNE,-20.262902649446122,728.0,1
618590.0,JULY,-20.262902649446122,728.0,1
618591.0,APRIL,-43.410749124729406,0.0,0
618591.0,MAY,-43.410749124729406,0.0,0
618591.0,JUNE,-43.410749124729406,0.0,0
618591.0,JULY,-43.410749124729406,0.0,0
618592.0,APRIL,-23.637100798403193,363.0,1
618592.0,MAY,-23.637100798403193,370.0,1
618592.0,JUNE,-23.637100798403193,370.0,1
618592.0,JULY,-23.637100798403193,370.0,1
618593.0,APRIL,-38.07154792647729,0.0,0
618593.0,MAY,-38.07154792647729,0.0,0
618593.0,JUNE,-38.07154792647729,0.0,0
618593.0,JULY,-38.07154792647729,0.0,0
618594.0,APRIL,-40.30986598750834,726.0,1
618594.0,MAY,-40.30986598750834,727.0,1
618594.0,JUNE,-40.30986598750834,728.0,1
618594.0,JULY,-40.30986598750834,729.0,1
618595.0,APRIL,45.326805806063724,1095.0,1
618595.0,MAY,45.326805806063724,1095.0,1
618595.0,JUNE,45.326805806063724,1095.0,1
618595.0,JULY,45.326805806063724,1095.0,1
618596.0,APRIL,31.05614086789951,1103.0,1
618596.0,MAY,31.05614086789951,1103.0,1
618596.0,JUNE,31.05614086789951,1457.0,1
618596.0,JULY,31.05614086789951,1457.0,1
618597.0,APRIL,21.607601293916908,1094.0,1
618597.0,MAY,21.607601293916908,1094.0,1
618597.0,JUNE,21.607601293916908,1457.0,1
618597.0,JULY,21.607601293916908,1457.0,1
618598.0,APRIL,3.3047619047619032,1460.0,1
618598.0,MAY,3.3047619047619032,1461.0,1
618598.0,JUNE,3.3047619047619032,1462.0,1
618598.0,JULY,3.3047619047619032,1464.0,1
618599.0,APRIL,-0.09443330876035744,729.0,1
618599.0,MAY,-0.09443330876035744,729.0,1
618599.0,JUNE,-0.09443330876035744,731.0,1
618599.0,JULY,0.0,732.0,1
618600.0,APRIL,0.0,729.0,1
618600.0,MAY,0.0,730.0,1
618600.0,JUNE,0.0,731.0,1
618600.0,JULY,0.0,732.0,1
618601.0,APRIL,0.0,370.0,1
618601.0,MAY,0.0,735.0,1
618601.0,JUNE,0.0,735.0,1
618601.0,JULY,0.0,735.0,1
618602.0,APRIL,0.0,369.0,1
618602.0,MAY,0.0,734.0,1
618602.0,JUNE,0.0,734.0,1
618602.0,JULY,0.0,734.0,1
618603.0,APRIL,4.050412312237786,373.0,1
618603.0,MAY,4.050412312237786,731.0,1
618603.0,JUNE,4.050412312237786,731.0,1
618603.0,JULY,4.050412312237786,731.0,1
618604.0,APRIL,-1.9217787875794419,11.0,1
618604.0,MAY,-1.9217787875794419,11.0,1
618604.0,JUNE,-1.9217787875794419,11.0,1
618604.0,JULY,-1.9217787875794419,11.0,1
618605.0,APRIL,-8.346735117073111,734.0,1
618605.0,MAY,-8.346735117073111,1092.0,1
618605.0,JUNE,-8.346735117073111,1092.0,1
618605.0,JULY,-8.346735117073111,1092.0,1
618606.0,APRIL,-2.2412565944019094,731.0,1
618606.0,MAY,-2.2412565944019094,731.0,1
618606.0,JUNE,-2.2412565944019094,731.0,1
618606.0,JULY,-2.2412565944019094,731.0,1
618607.0,APRIL,29.49713947940636,1089.0,1
618607.0,MAY,29.49713947940636,1089.0,1
618607.0,JUNE,29.49713947940636,1089.0,1
618607.0,JULY,29.49713947940636,1089.0,1
618608.0,APRIL,-19.23054793732379,367.0,1
618608.0,MAY,-19.23054793732379,368.0,1
618608.0,JUNE,-19.23054793732379,368.0,1
618608.0,JULY,-19.23054793732379,369.0,1
618609.0,APRIL,-31.700786041288765,363.0,1
618609.0,MAY,-31.700786041288765,363.0,1
618609.0,JUNE,-31.700786041288765,363.0,1
618609.0,JULY,-31.700786041288765,363.0,1
618610.0,APRIL,67.10716367230066,362.0,1
618610.0,MAY,67.10716367230066,363.0,1
618610.0,JUNE,67.10716367230066,364.0,1
618610.0,JULY,67.10716367230066,365.0,1
618611.0,APRIL,5.337763863012112,1095.0,1
618611.0,MAY,5.337763863012112,1096.0,1
618611.0,JUNE,5.337763863012112,1097.0,1
618611.0,JULY,5.337763863012112,1098.0,1
618612.0,APRIL,-12.517275186335775,1093.0,1
618612.0,MAY,-12.517275186335775,1094.0,1
618612.0,JUNE,-12.517275186335775,1095.0,1
618612.0,JULY,-12.517275186335775,1096.0,1
618613.0,APRIL,-9.713327694538433,1094.0,1
618613.0,MAY,-9.713327694538433,1095.0,1
618613.0,JUNE,-9.713327694538433,1096.0,1
618613.0,JULY,-9.713327694538433,1097.0,1
618614.0,APRIL,1.7213877442509697,1093.0,1
618614.0,MAY,1.7213877442509697,1094.0,1
618615.0,APRIL,7.376469832294543,1098.0,1
618615.0,MAY,7.376469832294543,1100.0,1
618615.0,JUNE,7.376469832294543,1100.0,1
618615.0,JULY,7.376469832294543,1101.0,1
618616.0,APRIL,-27.181175868793762,0.0,0
618616.0,MAY,-27.181175868793762,0.0,0
618616.0,JUNE,-27.181175868793762,0.0,0
618616.0,JULY,-27.181175868793762,0.0,0
618617.0,APRIL,26.02450015454943,1091.0,1
618617.0,MAY,26.02450015454943,1091.0,1
618617.0,JUNE,26.02450015454943,1097.0,1
618617.0,JULY,26.02450015454943,1097.0,1
618618.0,APRIL,31.93719599639261,0.0,0
618618.0,MAY,31.93719599639261,366.0,1
618618.0,JUNE,31.93719599639261,366.0,1
618618.0,JULY,31.93719599639261,366.0,1
618619.0,APRIL,0.0,0.0,0
618619.0,MAY,0.0,0.0,0
618619.0,JUNE,0.0,0.0,0
618619.0,JULY,0.0,0.0,0
618620.0,APRIL,1.6845550368195599,736.0,1
618620.0,MAY,1.6845550368195599,1091.0,1
618620.0,JUNE,1.6845550368195599,1092.0,1
618620.0,JULY,1.6845550368195599,1092.0,1
618621.0,APRIL,31.649466804265565,374.0,1
618621.0,MAY,31.649466804265565,374.0,1
618621.0,JUNE,31.649466804265565,374.0,1
618621.0,JULY,31.649466804265565,374.0,1
618622.0,APRIL,-11.268955465263716,734.0,1
618622.0,MAY,-11.268955465263716,737.0,1
618622.0,JUNE,-11.268955465263716,737.0,1
618622.0,JULY,-11.268955465263716,737.0,1
618623.0,APRIL,-24.72995340242095,6.0,1
618623.0,MAY,-24.72995340242095,9.0,1
618623.0,JUNE,-24.72995340242095,9.0,1
618623.0,JULY,-24.72995340242095,9.0,1
618624.0,APRIL,22.21124093659075,-1.0,0
618624.0,MAY,22.21124093659075,-1.0,0
618625.0,APRIL,-81.5131914893617,4751.0,1
618625.0,MAY,-81.5131914893617,4751.0,1
618626.0,APRIL,-51.19094103865678,359.0,1
618626.0,MAY,-51.19094103865678,359.0,1
618626.0,JUNE,-51.19094103865678,359.0,1
618626.0,JULY,-51.19094103865678,359.0,1
618627.0,APRIL,-33.52124376928555,0.0,0
618627.0,MAY,-33.52124376928555,0.0,0
618627.0,JUNE,-33.52124376928555,0.0,0
618627.0,JULY,-33.52124376928555,0.0,0
618628.0,APRIL,-41.6883030424073,363.0,1
618628.0,MAY,-41.6883030424073,367.0,1
618628.0,JUNE,-41.6883030424073,723.0,1
618628.0,JULY,-41.6883030424073,723.0,1
618629.0,APRIL,6.852212368111132,2556.0,1
618629.0,MAY,6.852212368111132,2560.0,1
618629.0,JUNE,6.852212368111132,2560.0,1
618629.0,JULY,6.852212368111132,2560.0,1
618630.0,APRIL,-18.350625753536313,370.0,1
618630.0,MAY,-18.350625753536313,370.0,1
618630.0,JUNE,-18.350625753536313,370.0,1
618630.0,JULY,-18.350625753536313,371.0,1
618631.0,APRIL,-2.817173757943096,366.0,1
618631.0,MAY,-2.817173757943096,366.0,1
618631.0,JUNE,-2.817173757943096,368.0,1
618631.0,JULY,-2.817173757943096,368.0,1
618632.0,APRIL,7.406950188259985,372.0,1
618632.0,MAY,7.406950188259985,372.0,1
618632.0,JUNE,7.406950188259985,372.0,1
618632.0,JULY,7.406950188259985,372.0,1
618633.0,APRIL,0.0,0.0,0
618633.0,MAY,0.0,0.0,0
618633.0,JUNE,0.0,0.0,0
618633.0,JULY,0.0,0.0,0
618634.0,APRIL,0.0,369.0,1
618634.0,MAY,0.0,373.0,1
618634.0,JUNE,0.0,373.0,1
618634.0,JULY,0.0,373.0,1
618635.0,APRIL,0.0,375.0,1
618635.0,MAY,0.0,741.0,1
618635.0,JUNE,0.0,741.0,1
618635.0,JULY,0.0,741.0,1
618636.0,APRIL,2.3884734634324283,361.0,1
618636.0,MAY,2.3884734634324283,361.0,1
618636.0,JUNE,2.3884734634324283,361.0,1
618636.0,JULY,2.3884734634324283,361.0,1
618637.0,APRIL,1.1377994885343525,1464.0,1
618637.0,MAY,1.1377994885343525,1464.0,1
618637.0,JUNE,1.1377994885343525,1464.0,1
618637.0,JULY,1.1377994885343525,1464.0,1
618638.0,APRIL,12.897323180437315,1823.0,1
618638.0,MAY,12.897323180437315,1823.0,1
618639.0,APRIL,36.01388237703374,735.0,1
618639.0,MAY,36.01388237703374,735.0,1
618639.0,JUNE,36.01388237703374,735.0,1
618639.0,JULY,36.01388237703374,740.0,1
618640.0,APRIL,26.491840976429483,0.0,0
618640.0,MAY,26.491840976429483,0.0,0
618640.0,JUNE,26.491840976429483,0.0,0
618640.0,JULY,26.491840976429483,0.0,0
618641.0,APRIL,0.0,0.0,0
618641.0,MAY,0.0,0.0,0
618641.0,JUNE,0.0,0.0,0
618641.0,JULY,0.0,0.0,0
618642.0,APRIL,0.6808537757643639,733.0,1
618642.0,MAY,0.6808537757643639,734.0,1
618642.0,JUNE,0.6808537757643639,735.0,1
618642.0,JULY,0.6808537757643639,737.0,1
618644.0,APRIL,20.35178981505107,366.0,1
618644.0,MAY,20.35178981505107,371.0,1
618644.0,JUNE,20.35178981505107,371.0,1
618644.0,JULY,20.35178981505107,371.0,1
618645.0,APRIL,2.249074873260124,364.0,1
618645.0,MAY,2.249074873260124,369.0,1
618645.0,JUNE,2.249074873260124,369.0,1
618645.0,JULY,2.249074873260124,369.0,1
618646.0,MAY,0.0,0.0,0
618646.0,JUNE,0.0,0.0,0
618646.0,JULY,0.0,0.0,0
618647.0,APRIL,12.576805550959172,363.0,1
618647.0,MAY,12.576805550959172,366.0,1
618647.0,JUNE,12.576805550959172,366.0,1
618647.0,JULY,12.576805550959172,366.0,1
618648.0,JUNE,0.0,0.0,0
618648.0,JULY,0.0,0.0,0
618649.0,APRIL,-18.727280022469213,360.0,1
618649.0,MAY,-18.727280022469213,360.0,1
618649.0,JUNE,-18.727280022469213,360.0,1
618649.0,JULY,-18.727280022469213,360.0,1
618650.0,APRIL,-10.578488158955949,8.0,1
618650.0,MAY,-10.578488158955949,8.0,1
618650.0,JUNE,-10.578488158955949,363.0,1
618650.0,JULY,-10.578488158955949,363.0,1
618651.0,APRIL,-9.380340084600949,4.0,1
618651.0,MAY,-9.380340084600949,4.0,1
618651.0,JUNE,-9.380340084600949,5.0,1
618651.0,JULY,-9.380340084600949,5.0,1
618652.0,APRIL,169.2253782081232,1094.0,1
618652.0,MAY,169.2253782081232,1094.0,1
618653.0,APRIL,180.44948547019612,2191.0,1
618653.0,MAY,180.44948547019612,1835.0,1
618653.0,JUNE,180.44948547019612,1835.0,1
618653.0,JULY,180.44948547019612,1835.0,1
618654.0,APRIL,-9.88661000364537,364.0,1
618654.0,MAY,-9.88661000364537,728.0,1
618654.0,JUNE,-9.88661000364537,728.0,1
618654.0,JULY,-9.88661000364537,728.0,1
618655.0,APRIL,-39.92238419821882,0.0,0
618655.0,MAY,-39.92238419821882,0.0,0
618655.0,JUNE,-39.92238419821882,0.0,0
618655.0,JULY,-39.92238419821882,0.0,0
618661.0,APRIL,0.5696018599244511,0.0,0
618661.0,MAY,0.5696018599244511,0.0,0
618661.0,JUNE,0.5696018599244511,0.0,0
618661.0,JULY,0.5696018599244511,0.0,0
618662.0,APRIL,0.0,0.0,0
618662.0,MAY,0.0,0.0,0
618662.0,JUNE,0.0,0.0,0
618662.0,JULY,0.0,0.0,0
618663.0,APRIL,-6.250809367746819,358.0,1
618663.0,MAY,-6.250809367746819,365.0,1
618663.0,JUNE,-6.250809367746819,365.0,1
618663.0,JULY,-6.250809367746819,365.0,1
618664.0,APRIL,-10.199298833930346,726.0,1
618664.0,MAY,-10.199298833930346,732.0,1
618664.0,JUNE,-10.199298833930346,732.0,1
618664.0,JULY,-10.199298833930346,732.0,1
618665.0,APRIL,-16.490047800905433,732.0,1
618665.0,MAY,-16.490047800905433,733.0,1
618666.0,APRIL,-24.171496089574063,0.0,0
618666.0,MAY,-24.171496089574063,0.0,0
618666.0,JUNE,-24.171496089574063,0.0,0
618666.0,JULY,-24.171496089574063,0.0,0
618667.0,APRIL,-12.269413975874858,-365.0,0
618667.0,MAY,-12.269413975874858,0.0,0
618667.0,JUNE,-12.269413975874858,0.0,0
618667.0,JULY,-12.269413975874858,0.0,0
618668.0,APRIL,-15.03462117410939,0.0,0
618668.0,MAY,-15.03462117410939,0.0,0
618668.0,JUNE,-15.03462117410939,0.0,0
618668.0,JULY,-15.03462117410939,-366.0,0
618669.0,APRIL,-12.707219537885885,-1.0,0
618669.0,MAY,-12.707219537885885,-1.0,0
618669.0,JUNE,-12.707219537885885,-1.0,0
618669.0,JULY,-12.707219537885885,0.0,0
618671.0,APRIL,-44.57813788753578,0.0,0
618671.0,MAY,-44.57813788753578,0.0,0
618671.0,JUNE,-44.57813788753578,0.0,0
618671.0,JULY,-44.57813788753578,0.0,0
618672.0,APRIL,-34.423979456300366,0.0,0
618672.0,MAY,-34.423979456300366,0.0,0
618672.0,JUNE,-34.423979456300366,0.0,0
618672.0,JULY,-34.423979456300366,0.0,0
618673.0,APRIL,-17.471988539603416,1088.0,1
618673.0,MAY,-17.471988539603416,1089.0,1
618673.0,JUNE,-17.471988539603416,1089.0,1
618673.0,JULY,-17.471988539603416,1089.0,1
618674.0,APRIL,-0.6065015332521995,369.0,1
618674.0,MAY,-0.6065015332521995,370.0,1
618674.0,JUNE,-0.6065015332521995,371.0,1
618674.0,JULY,-0.6065015332521995,372.0,1
618675.0,APRIL,-0.2700511031549292,723.0,1
618675.0,MAY,-0.2700511031549292,723.0,1
618675.0,JUNE,-0.2700511031549292,723.0,1
618675.0,JULY,-0.2700511031549292,723.0,1
618676.0,APRIL,33.60683188211656,732.0,1
618676.0,MAY,33.60683188211656,732.0,1
618677.0,APRIL,24.59749959408995,732.0,1
618677.0,MAY,24.59749959408995,737.0,1
618677.0,JUNE,24.59749959408995,737.0,1
618677.0,JULY,24.59749959408995,737.0,1
618678.0,APRIL,29.223524206101516,732.0,1
618678.0,MAY,29.223524206101516,732.0,1
618678.0,JUNE,29.223524206101516,733.0,1
618678.0,JULY,29.223524206101516,734.0,1
618680.0,APRIL,28.14287819714082,726.0,1
618680.0,MAY,28.14287819714082,727.0,1
618680.0,JUNE,28.14287819714082,728.0,1
618680.0,JULY,28.14287819714082,729.0,1
618681.0,APRIL,2.1001216985166096,734.0,1
618681.0,MAY,2.1001216985166096,734.0,1
618681.0,JUNE,2.1001216985166096,735.0,1
618681.0,JULY,2.1001216985166096,736.0,1
618682.0,APRIL,1.3417812528084894,736.0,1
618682.0,MAY,1.3417812528084894,736.0,1
618682.0,JUNE,1.3417812528084894,736.0,1
618682.0,JULY,1.3417812528084894,737.0,1
618684.0,APRIL,-14.258770686610116,7.0,1
618684.0,MAY,-14.258770686610116,365.0,1
618684.0,JUNE,-14.258770686610116,365.0,1
618684.0,JULY,-14.258770686610116,365.0,1
618685.0,APRIL,-15.145296519029014,2.0,1
618685.0,MAY,-15.145296519029014,7.0,1
618685.0,JUNE,-15.145296519029014,9.0,1
618685.0,JULY,-15.145296519029014,9.0,1
618686.0,APRIL,-16.82383267530265,3.0,1
618686.0,MAY,-16.82383267530265,8.0,1
618686.0,JUNE,-16.82383267530265,8.0,1
618686.0,JULY,-16.82383267530265,8.0,1
618687.0,APRIL,-0.06898348995141193,367.0,1
618687.0,MAY,-0.06898348995141193,370.0,1
618687.0,JUNE,-0.06898348995141193,370.0,1
618687.0,JULY,-0.06898348995141193,370.0,1
618688.0,APRIL,-32.06241348936707,0.0,0
618688.0,MAY,-32.06241348936707,0.0,0
618688.0,JUNE,-32.06241348936707,0.0,0
618688.0,JULY,-32.06241348936707,0.0,0
618690.0,APRIL,1.34124493501184,0.0,0
618690.0,MAY,1.34124493501184,0.0,0
618690.0,JUNE,1.34124493501184,0.0,0
618690.0,JULY,1.34124493501184,0.0,0
618691.0,APRIL,-3.7511845565765416,0.0,0
618691.0,MAY,-3.7511845565765416,0.0,0
618691.0,JUNE,-3.7511845565765416,0.0,0
618691.0,JULY,-3.7511845565765416,0.0,0
618692.0,APRIL,68.72105915345983,1463.0,1
618692.0,MAY,68.72105915345983,1463.0,1
618692.0,JUNE,68.72105915345983,1463.0,1
618693.0,APRIL,-3.8727524204702575,731.0,1
618693.0,MAY,-3.8727524204702575,731.0,1
618693.0,JUNE,-3.8727524204702575,732.0,1
618693.0,JULY,-3.8727524204702575,732.0,1
618694.0,APRIL,-19.60466335076981,727.0,1
618694.0,MAY,-19.60466335076981,728.0,1
618694.0,JUNE,-19.60466335076981,728.0,1
618694.0,JULY,-19.60466335076981,729.0,1
618695.0,APRIL,8.23751112351905,1091.0,1
618695.0,MAY,8.23751112351905,1092.0,1
618697.0,APRIL,-54.62532547403396,365.0,1
618697.0,MAY,-54.62532547403396,365.0,1
618697.0,JUNE,-54.62532547403396,368.0,1
618697.0,JULY,-54.62532547403396,368.0,1
618698.0,APRIL,60.47519528573386,736.0,1
618698.0,MAY,60.47519528573386,736.0,1
618699.0,APRIL,58.38318236198942,,0
618699.0,MAY,58.38318236198942,,0
618700.0,APRIL,34.729937898866936,735.0,1
618700.0,MAY,34.729937898866936,739.0,1
618700.0,JUNE,34.729937898866936,739.0,1
618700.0,JULY,34.729937898866936,739.0,1
618701.0,APRIL,-14.047592322370637,362.0,1
618701.0,MAY,-14.047592322370637,362.0,1
618702.0,APRIL,-20.597040097820134,1090.0,1
618702.0,MAY,-20.597040097820134,1097.0,1
618702.0,JUNE,-20.597040097820134,1097.0,1
618702.0,JULY,-20.597040097820134,1454.0,1
618704.0,APRIL,-29.524062044279475,-360.0,0
618704.0,MAY,-29.524062044279475,-360.0,0
618704.0,JUNE,-29.524062044279475,-359.0,0
618704.0,JULY,-29.524062044279475,-358.0,0
618705.0,APRIL,0.0,0.0,0
618705.0,MAY,0.0,0.0,0
618705.0,JUNE,0.0,0.0,0
618705.0,JULY,0.0,0.0,0
618706.0,APRIL,16.916713624961023,1821.0,1
618706.0,MAY,16.916713624961023,1822.0,1
618706.0,JUNE,16.916713624961023,1822.0,1
618706.0,JULY,16.916713624961023,1824.0,1
618707.0,APRIL,0.0,0.0,0
618707.0,MAY,0.0,11.0,1
618707.0,JUNE,0.0,4.0,1
618707.0,JULY,0.0,4.0,1
618708.0,APRIL,6.568586995882002,364.0,1
618708.0,MAY,6.568586995882002,727.0,1
618708.0,JUNE,6.568586995882002,727.0,1
618708.0,JULY,6.568586995882002,727.0,1
618709.0,APRIL,-25.933664142073653,1094.0,1
618709.0,MAY,-25.933664142073653,1094.0,1
618709.0,JUNE,-25.933664142073653,1094.0,1
618709.0,JULY,-25.933664142073653,1094.0,1
618710.0,APRIL,-5.6426285331961905,1090.0,1
618710.0,MAY,-5.6426285331961905,1091.0,1
618710.0,JUNE,-5.6426285331961905,1092.0,1
618710.0,JULY,-5.6426285331961905,1093.0,1
618711.0,APRIL,-29.701876608297244,725.0,1
618711.0,MAY,-29.701876608297244,726.0,1
618711.0,JUNE,-29.701876608297244,727.0,1
618711.0,JULY,-29.701876608297244,728.0,1
618712.0,APRIL,-12.562709488027696,10.0,1
618712.0,MAY,-12.562709488027696,366.0,1
618712.0,JUNE,-12.562709488027696,366.0,1
618712.0,JULY,-12.562709488027696,366.0,1
618713.0,APRIL,-15.055563885973244,367.0,1
618713.0,MAY,-15.055563885973244,374.0,1
618713.0,JUNE,-15.055563885973244,374.0,1
618713.0,JULY,-15.055563885973244,374.0,1
618714.0,APRIL,-12.56562883998532,10.0,1
618714.0,MAY,-12.56562883998532,369.0,1
618714.0,JUNE,-12.56562883998532,369.0,1
618714.0,JULY,-12.56562883998532,369.0,1
618715.0,APRIL,-10.652563981490232,365.0,1
618715.0,MAY,-10.652563981490232,367.0,1
618715.0,JUNE,-10.652563981490232,367.0,1
618715.0,JULY,-10.652563981490232,367.0,1
618716.0,APRIL,-10.558862333947681,9.0,1
618716.0,MAY,-10.558862333947681,365.0,1
618716.0,JUNE,-10.558862333947681,365.0,1
618716.0,JULY,-10.558862333947681,365.0,1
618717.0,APRIL,-16.502177648140005,8.0,1
618717.0,MAY,-16.502177648140005,364.0,1
618717.0,JUNE,-16.502177648140005,364.0,1
618717.0,JULY,-16.502177648140005,364.0,1
618718.0,APRIL,-12.432016700543874,2.0,1
618718.0,MAY,-12.432016700543874,10.0,1
618718.0,JUNE,-12.432016700543874,10.0,1
618718.0,JULY,-12.432016700543874,10.0,1
618719.0,APRIL,-17.29444896701943,364.0,1
618719.0,MAY,-17.29444896701943,370.0,1
618719.0,JUNE,-17.29444896701943,370.0,1
618719.0,JULY,-17.29444896701943,370.0,1
618720.0,APRIL,-14.08570560226928,364.0,1
618720.0,MAY,-14.08570560226928,366.0,1
618720.0,JUNE,-14.08570560226928,366.0,1
618720.0,JULY,-14.08570560226928,366.0,1
618721.0,APRIL,-14.104359261981214,364.0,1
618721.0,MAY,-14.104359261981214,371.0,1
618721.0,JUNE,-14.104359261981214,371.0,1
618721.0,JULY,-14.104359261981214,371.0,1
618722.0,APRIL,-32.33039884139098,367.0,1
618722.0,MAY,-32.33039884139098,728.0,1
618722.0,JUNE,-32.33039884139098,728.0,1
618722.0,JULY,-32.33039884139098,728.0,1
618723.0,APRIL,-20.095096544225036,372.0,1
618723.0,MAY,-20.095096544225036,372.0,1
618723.0,JUNE,-20.095096544225036,727.0,1
618723.0,JULY,-20.095096544225036,727.0,1
618724.0,APRIL,0.24546300604932686,0.0,0
618724.0,MAY,0.24546300604932686,0.0,0
618724.0,JUNE,0.24546300604932686,0.0,0
618724.0,JULY,0.24546300604932686,0.0,0
618725.0,APRIL,0.22025167145966457,0.0,0
618725.0,MAY,0.22025167145966457,0.0,0
618725.0,JUNE,0.22025167145966457,0.0,0
618725.0,JULY,0.22025167145966457,0.0,0
