PROJECT_ID,MINISTRY,SECTOR,STATE,AGENCY,ORIGINAL_COST_RS_CRORE,CUMULATIVE_EXPENDITURE_RS_CRORE,PHYSICAL_PROGRESS_PERCENT,START_DATE,ORIGINAL_TARGET_DOC,PROGRESS_CHANGE,EXPENDITURE_CHANGE
400047.0,MINISTRY OF RAILWAYS,RAILWAYS,ODISHA,EAST COAST RAILWAY [ECOR] - II,210.0,40.56,52.0,2022-01-06,2024-01-12,0.0,1.25
400047.0,MINISTRY OF RAILWAYS,RAILWAYS,ODISHA,EAST COAST RAILWAY [ECOR] - II,210.0,41.17,53.0,2022-01-06,2024-01-12,1.0,0.6099999999999994
400047.0,MINISTRY OF RAILWAYS,RAILWAYS,ODISHA,EAST COAST RAILWAY [ECOR] - II,210.0,41.17,53.0,2022-01-06,2024-01-12,0.0,0.0
400048.0,MINISTRY OF RAILWAYS,RAILWAYS,ODISHA,EAST COAST RAILWAY [ECOR] - II,186.21,100.97,88.0,2022-01-06,2024-01-12,,
400048.0,MINISTRY OF RAILWAYS,RAILWAYS,ODISHA,EAST COAST RAILWAY [ECOR] - II,186.21,103.1,88.0,2022-01-06,2024-01-12,0.0,2.1299999999999955
400048.0,MINISTRY OF RAILWAYS,RAILWAYS,ODISHA,EAST COAST RAILWAY [ECOR] - II,186.21,105.07,88.0,2022-01-06,2024-01-12,0.0,1.9699999999999989
400048.0,MINISTRY OF RAILWAYS,RAILWAYS,ODISHA,EAST COAST RAILWAY [ECOR] - II,186.21,105.07,88.0,2022-01-06,2024-01-12,0.0,0.0
400062.0,MINISTRY OF POWER,ELECTRICITY GENERATION,WEST BENGAL,DAMODAR VALLEY CORPORATION,17673.0,1950.25,9.4,2025-01-02,2029-01-06,,
400062.0,MINISTRY OF POWER,ELECTRICITY GENERATION,WEST BENGAL,DAMODAR VALLEY CORPORATION,17673.0,2043.87,10.0,2025-01-02,2029-01-06,0.5999999999999996,93.61999999999989
400062.0,MINISTRY OF POWER,ELECTRICITY GENERATION,WEST BENGAL,DAMODAR VALLEY CORPORATION,17673.0,2120.39,11.5,2025-01-02,2029-01-06,1.5,76.51999999999998
400062.0,MINISTRY OF POWER,ELECTRICITY GENERATION,WEST BENGAL,DAMODAR VALLEY CORPORATION,17673.0,2268.62,13.0,2025-01-02,2029-01-08,1.5,148.23000000000002
400073.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,799.34,433.64,53.47,2022-01-01,2032-03-01,,
400073.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,674.65,433.64,46.25,2022-01-01,2032-03-01,-7.219999999999999,0.0
400073.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,674.65,172.3,50.78,2022-01-01,2032-03-01,4.530000000000001,-261.34
400073.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,674.65,175.59,50.78,2022-01-01,2032-03-01,0.0,3.289999999999992
400074.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,908.47,289.45,23.57,2022-01-01,2029-01-03,,
400074.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,849.31,289.45,22.38,2022-01-01,2029-01-03,-1.1900000000000013,0.0
400074.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,849.31,208.28,23.28,2022-01-01,2029-01-03,0.9000000000000021,-81.16999999999999
400074.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,849.31,237.61,23.28,2022-01-01,2029-01-03,0.0,29.330000000000013
400078.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,"MULTI-STATES (GUJARAT, HARYANA, RAJASTHAN)",MINISTRY OF PETROLEUM & NATURAL GAS,9028.0,7160.82,91.4,2021-01-12,2024-01-12,,
400078.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,"MULTI-STATES (GUJARAT, HARYANA, RAJASTHAN)",MINISTRY OF PETROLEUM & NATURAL GAS,9028.0,7456.3,92.7,2021-01-12,2024-01-12,1.2999999999999972,295.4800000000005
400078.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,"MULTI-STATES (GUJARAT, HARYANA, RAJASTHAN)",MINISTRY OF PETROLEUM & NATURAL GAS,9028.0,7482.71,94.1,2021-01-12,2024-01-12,1.3999999999999915,26.409999999999854
400081.0,DEPARTMENT OF SPORTS,EDUCATION,MANIPUR,DEPARTMENT OF SPORTS & YOUTH AFFAIRS,906.47,574.12,97.0,2022-01-01,2024-01-08,,
400081.0,DEPARTMENT OF SPORTS,EDUCATION,MANIPUR,DEPARTMENT OF SPORTS & YOUTH AFFAIRS,906.47,575.68,97.05,2022-01-01,2024-01-08,0.04999999999999716,1.5599999999999454
400081.0,DEPARTMENT OF SPORTS,EDUCATION,MANIPUR,DEPARTMENT OF SPORTS & YOUTH AFFAIRS,906.47,576.37,97.25,2022-01-01,2024-01-08,0.20000000000000284,0.6900000000000546
400081.0,DEPARTMENT OF SPORTS,EDUCATION,MANIPUR,DEPARTMENT OF SPORTS & YOUTH AFFAIRS,906.47,577.32,97.5,2022-01-01,2024-01-08,0.25,0.9500000000000455
400087.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,GUJARAT,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],885.63,990.06,87.5,2021-01-08,2027-01-03,,
400087.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,GUJARAT,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],885.63,1022.45,89.2,2021-01-08,2027-01-03,1.7000000000000028,32.3900000000001
400087.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,GUJARAT,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],885.63,1037.37,94.3,2021-01-08,2027-01-03,5.099999999999994,14.919999999999845
400087.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,GUJARAT,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],885.63,1062.32,95.6,2021-01-08,2027-01-03,1.2999999999999972,24.950000000000045
400093.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,UTTAR PRADESH,IRRIGATION & WATER RESOURCES-UP,1672.7,22.24,1.76,2017-01-04,2019-01-12,,
400095.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MAHARASHTRA,DEPARTMENT OF WATER RESOURCES-MH - II,743.73,459.06,53.93,2017-01-04,2019-01-12,,
400096.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCE-MP,648.09,208.06,49.78,2017-01-04,2019-01-12,,
400097.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,GUJARAT,"NARMADA AND WATER RESOURCES, WATER SUPPLY AND KALPSAR DEPARTMENT-GJ",5021.76,4956.98,90.3,2017-01-04,2019-01-12,,
400100.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,353.05,872.65,95.88,2006-01-01,2019-01-12,,
400100.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,353.05,872.65,95.88,2006-01-01,2019-01-12,0.0,0.0
400100.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,353.05,879.15,95.88,2006-01-01,2019-01-12,0.0,6.5
400100.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,353.05,879.15,95.88,2006-01-01,2019-01-12,0.0,0.0
400101.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,397.41,619.46,98.3,2005-01-04,2019-01-12,,
400101.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,397.41,624.78,98.3,2005-01-04,2019-01-12,0.0,5.319999999999936
400101.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,397.41,624.78,98.3,2005-01-04,2019-01-12,0.0,0.0
400101.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,ANDHRA PRADESH,WATER RESOURCES-AP,397.41,624.78,98.3,2005-01-04,2019-01-12,0.0,0.0
400102.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,736.13,971.47,97.0,2005-01-04,2019-01-12,,
400102.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,736.13,971.47,97.0,2005-01-04,2019-01-12,0.0,0.0
400102.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,736.13,971.47,97.0,2005-01-04,2019-01-12,0.0,0.0
400102.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,736.13,971.47,97.0,2005-01-04,2019-01-12,0.0,0.0
400103.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,1331.3,4491.08,92.0,2006-01-01,2019-01-12,,
400103.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,1331.3,4491.08,92.0,2006-01-01,2019-01-12,0.0,0.0
400103.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,1331.3,4491.08,92.0,2006-01-01,2019-01-12,0.0,0.0
400103.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,TELANGANA,IRRIGATION AND CAD-TG,1331.3,4491.08,92.0,2006-01-01,2019-01-12,0.0,0.0
400105.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MAHARASHTRA,DEPARTMENT OF WATER RESOURCES-MH - II,580.79,713.46,76.22,2018-01-04,2022-01-06,,
400107.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MAHARASHTRA,DEPARTMENT OF WATER RESOURCES-MH - II,2407.67,2779.38,80.54,2019-01-02,2023-01-06,,
400109.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MAHARASHTRA,DEPARTMENT OF WATER RESOURCES-MH - II,848.07,690.49,69.63000000000001,2018-01-04,2020-01-06,,
400111.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,CHHATTISGARH,WATER RESOURCES-CT,459.97,618.85,72.0,2008-01-04,2019-01-12,,
400111.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,CHHATTISGARH,WATER RESOURCES-CT,459.97,618.85,72.0,2008-01-04,2019-01-12,0.0,0.0
400111.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,CHHATTISGARH,WATER RESOURCES-CT,459.97,620.15,73.0,2008-01-04,2019-01-12,1.0,1.2999999999999545
400111.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,CHHATTISGARH,WATER RESOURCES-CT,459.97,620.15,73.0,2008-01-04,2019-01-12,0.0,0.0
400112.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MAHARASHTRA,DEPARTMENT OF WATER RESOURCES-MH - II,7222.95,10516.63,92.0,2018-01-04,2028-01-06,,
400115.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,751.03,814.02,75.0,2009-01-01,2019-01-12,,
400115.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,751.03,814.02,75.0,2009-01-01,2019-01-12,0.0,0.0
400115.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,751.03,814.02,75.0,2009-01-01,2019-01-12,0.0,0.0
400115.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,751.03,814.02,75.0,2009-01-01,2019-01-12,0.0,0.0
400116.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,1229.15,2190.05,81.42,2007-01-04,2019-01-12,,
400116.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,1229.15,2203.81,81.52000000000001,2007-01-04,2019-01-12,0.10000000000000853,13.759999999999764
400116.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,1229.15,2240.05,81.52000000000001,2007-01-04,2019-01-12,0.0,36.24000000000024
400116.0,"DEPARTMENT OF WATER RESOURCES, RIVER DEVELOPMENT & GR",WATER RESOURCES,MADHYA PRADESH,WATER RESOURCES-MP,1229.15,2270.96,81.52000000000001,2007-01-04,2019-01-12,0.0,30.909999999999854
400119.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,OFFSHORE,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],3190.69,3123.2,90.0,2015-01-12,2018-01-04,,
400119.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,OFFSHORE,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],3190.69,3123.2,90.0,2015-01-12,2018-01-04,0.0,0.0
400119.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,OFFSHORE,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],3190.69,3123.2,90.0,2015-01-12,2018-01-04,0.0,0.0
400119.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,OFFSHORE,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],3190.69,3123.2,90.0,2015-01-12,2018-01-04,0.0,0.0
400120.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ANDHRA PRADESH,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],34012.0,33006.7,96.5,2016-01-03,2020-01-06,,
400120.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ANDHRA PRADESH,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],34012.0,33006.7,96.6,2016-01-03,2020-01-06,0.09999999999999432,0.0
400120.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ANDHRA PRADESH,MINISTRYOFPETROLEUMNATURALGAS,34012.0,33113.74,96.8,2016-01-03,2020-01-06,0.20000000000000284,107.04000000000087
400120.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ANDHRA PRADESH,OIL AND NATURAL GAS CORPORATION LIMITED [ONGC],34012.0,33192.0,96.9,2016-01-03,2020-01-06,0.10000000000000853,78.26000000000204
400121.0,MINISTRY OF STEEL,STEEL,KARNATAKA,NATIONAL MINERAL DEVELOPMENT CORPORATION LIMITED [NMDC],1043.63,609.8,63.1,2024-01-06,2026-01-08,,
400121.0,MINISTRY OF STEEL,STEEL,KARNATAKA,NATIONAL MINERAL DEVELOPMENT CORPORATION LIMITED [NMDC],1043.63,628.29,65.0,2024-01-06,2026-01-08,1.8999999999999986,18.49000000000001
400121.0,MINISTRY OF STEEL,STEEL,KARNATAKA,NATIONAL MINERAL DEVELOPMENT CORPORATION LIMITED [NMDC],1043.63,628.29,65.0,2024-01-06,2026-01-08,0.0,0.0
400121.0,MINISTRY OF STEEL,STEEL,KARNATAKA,NATIONAL MINERAL DEVELOPMENT CORPORATION LIMITED [NMDC],1043.63,649.52,70.33,2024-01-06,2026-01-08,5.329999999999998,21.230000000000018
400136.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,2660.0,16.1,16.77,2024-01-03,2032-03-01,,
400136.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,2660.0,17.03,16.77,2024-01-03,2032-03-01,0.0,0.9299999999999997
400136.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,2660.0,17.4,16.77,2024-01-03,2032-03-01,0.0,0.36999999999999744
400136.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,2660.0,17.03,16.77,2024-01-03,2032-03-01,0.0,-0.36999999999999744
400138.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,973.5,440.75,24.86,2020-01-08,2032-03-01,,
400138.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,973.5,440.75,25.03,2020-01-08,2032-03-01,0.1700000000000017,0.0
400138.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,973.5,772.12,25.11,2020-01-08,2032-03-01,0.0799999999999983,331.37
400138.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,973.5,772.12,25.11,2020-01-08,2032-03-01,0.0,0.0
400139.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,861.06,455.95,47.95,2020-01-08,2032-03-01,,
400139.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,861.06,456.48,45.52,2020-01-08,2032-03-01,-2.4299999999999997,0.5300000000000296
400139.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,861.06,456.48,45.78,2020-01-08,2032-03-01,0.259999999999998,0.0
400139.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,625.4,456.48,45.78,2020-01-08,2032-03-01,0.0,0.0
400141.0,MINISTRY OF MINES,METALS & MINING,ODISHA,NATIONAL ALUMINIUM COMPANY LIMITED [NALCO],4103.0,4887.6,94.2,2017-01-04,2022-01-12,,
400141.0,MINISTRY OF MINES,METALS & MINING,ODISHA,NATIONAL ALUMINIUM COMPANY LIMITED [NALCO],4103.0,4920.25,94.7,2017-01-04,2022-01-12,0.5,32.649999999999636
400141.0,MINISTRY OF MINES,METALS & MINING,ODISHA,NATIONAL ALUMINIUM COMPANY LIMITED [NALCO],4103.0,4985.07,95.2,2017-01-04,2022-01-12,0.5,64.81999999999971
400141.0,MINISTRY OF MINES,METALS & MINING,ODISHA,NATIONAL ALUMINIUM COMPANY LIMITED [NALCO],4103.0,5023.49,95.64,2017-01-04,2022-01-12,0.4399999999999977,38.42000000000007
400142.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED [NLCIL],2242.9,1365.83,87.0,2019-01-11,2028-01-09,,
400142.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED [NLCIL],2242.9,1388.09,87.0,2019-01-11,2028-01-09,0.0,22.25999999999999
400142.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED,2242.9,1422.51,87.0,2019-01-11,2028-01-09,0.0,34.42000000000007
400142.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED,2242.9,1432.45,87.0,2019-01-11,2028-01-09,0.0,9.940000000000055
400144.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SOUTH EASTERN COALFIELDS LIMITED [SECL],2310.12,113.83,11.81,2020-01-12,2029-01-03,,
400144.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SOUTH EASTERN COALFIELDS LIMITED [SECL],2310.12,115.62,11.81,2020-01-12,2029-01-03,0.0,1.7900000000000063
400144.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SOUTH EASTERN COALFIELDS LIMITED [SECL],2310.12,117.37,11.81,2020-01-12,2029-01-03,0.0,1.75
400144.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SECL - CIL,2310.12,118.97,11.81,2020-01-12,2029-01-03,0.0,1.5999999999999943
400148.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,MINISTRY OF COAL,869.44,325.4,75.14999999999999,2016-01-03,2021-01-03,,
400148.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,MINISTRY OF COAL,869.44,325.4,75.14999999999999,2016-01-03,2021-01-03,0.0,0.0
400148.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,SECL - CIL,869.44,324.92,75.14999999999999,2016-01-03,2021-01-03,0.0,-0.47999999999996135
400148.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,SECL - CIL,869.44,325.09,75.14999999999999,2016-01-03,2021-01-03,0.0,0.16999999999995907
400149.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SOUTH EASTERN COALFIELDS LIMITED [SECL],2309.8,993.79,55.95,2020-01-08,2029-01-03,,
400149.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SOUTH EASTERN COALFIELDS LIMITED [SECL],2309.8,999.09,55.95,2020-01-08,2029-01-03,0.0,5.300000000000068
400149.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SOUTH EASTERN COALFIELDS LIMITED [SECL],2309.8,1007.09,55.95,2020-01-08,2029-01-03,0.0,8.0
400149.0,MINISTRY OF COAL,COAL,CHHATTISGARH,SECL - CIL,2309.8,1039.65,55.95,2020-01-08,2029-01-03,0.0,32.56000000000006
400150.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,7254.37,1688.4,40.21,2020-01-08,2028-01-03,,
400150.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,7254.37,1692.65,39.3,2020-01-08,2028-01-03,-0.9100000000000037,4.25
400150.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,6964.33,2298.45,39.42,2020-01-08,2028-01-03,0.12000000000000455,605.7999999999997
400150.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,6964.33,2299.77,39.42,2020-01-08,2028-01-03,0.0,1.3200000000001637
400151.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,778.8,605.7,71.38,2021-01-07,2029-01-03,,
400151.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,778.8,606.01,68.75,2021-01-07,2029-01-03,-2.6299999999999955,0.30999999999994543
400151.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,634.3,598.32,68.89999999999999,2021-01-07,2029-01-03,0.14999999999999147,-7.689999999999941
400151.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,634.3,598.34,68.89999999999999,2021-01-07,2029-01-03,0.0,0.01999999999998181
400153.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,1020.42,84.94,22.84,2021-01-01,2028-01-03,,
400153.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,1020.42,85.34,22.54,2021-01-01,2028-01-03,-0.3000000000000007,0.4000000000000057
400153.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,995.57,85.34,24.02,2021-01-01,2028-01-03,1.4800000000000004,0.0
400153.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,995.57,85.34,24.02,2021-01-01,2028-01-03,0.0,0.0
400154.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,713.35,236.58,10.19,2020-01-11,2027-01-03,,
400154.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,713.35,236.58,10.19,2020-01-11,2027-01-03,0.0,0.0
400154.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,639.6,236.58,11.24,2020-01-11,2027-01-03,1.0500000000000007,0.0
400154.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,639.6,14.78,11.24,2020-01-11,2027-01-03,0.0,-221.8
400155.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,2898.28,185.19,28.85,2021-01-05,2031-01-03,,
400155.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,2821.07,186.02,27.51,2021-01-05,2031-01-03,-1.3399999999999999,0.8300000000000125
400155.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,2821.07,186.02,27.74,2021-01-05,2031-01-03,0.22999999999999687,0.0
400155.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,2821.07,186.02,27.74,2021-01-05,2031-01-03,0.0,0.0
400156.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,5136.15,1326.01,44.45,2020-01-02,2028-01-03,,
400156.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,5136.15,1326.08,43.580000000000005,2020-01-02,2028-01-03,-0.8699999999999974,0.06999999999993634
400156.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,4983.57,1811.77,43.69,2020-01-02,2028-01-03,0.10999999999999233,485.69000000000005
400156.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,4983.57,1838.82,43.69,2020-01-02,2028-01-03,0.0,27.049999999999955
400160.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,510.85,488.71,78.25,2009-01-12,2016-01-03,,
400160.0,MINISTRY OF COAL,COAL,JHARKHAND,MINISTRY OF COAL,510.85,488.71,76.99000000000001,2009-01-12,2016-01-03,-1.259999999999991,0.0
400160.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,510.85,489.2,75.61,2009-01-12,2016-01-03,-1.3800000000000097,0.4900000000000091
400160.0,MINISTRY OF COAL,COAL,JHARKHAND,CCL - CIL,510.85,488.71,75.61,2009-01-12,2016-01-03,0.0,-0.4900000000000091
400162.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,NORTHERN COALFIELDS LIMITED [NCL],998.71,518.17,50.0,2019-01-07,2023-01-03,,
400162.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,NORTHERN COALFIELDS LIMITED [NCL],998.71,520.97,50.39,2019-01-07,2023-01-03,0.39000000000000057,2.800000000000068
400162.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,NCL - CIL,998.71,684.46,51.080000000000005,2019-01-07,2023-01-03,0.6900000000000048,163.49
400162.0,MINISTRY OF COAL,COAL,MADHYA PRADESH,NCL - CIL,998.71,545.34,51.31,2019-01-07,2023-01-03,0.22999999999999687,-139.12
400165.0,MINISTRY OF COAL,COAL,ODISHA,MAHANADI COALFIELDS LIMITED [MCL],1693.81,1329.14,45.57,2021-01-05,2032-04-01,,
400165.0,MINISTRY OF COAL,COAL,ODISHA,MAHANADI COALFIELDS LIMITED [MCL],1693.81,1330.06,45.73,2021-01-05,2032-04-01,0.1599999999999966,0.9199999999998454
400165.0,MINISTRY OF COAL,COAL,ODISHA,MAHANADI COALFIELDS LIMITED [MCL],1693.81,1331.36,46.27,2021-01-05,2032-04-01,0.5400000000000063,1.2999999999999545
